migration_id,citizen_id,old_address,new_address,reason,date
e89107a0-8fe8-4319-8fbe-8e9139b502c1,a5b865d3-e69c-42ff-8018-912a37e5252b,"68/545, Bhavsar Marg, Darbhanga 513134","H.No. 69, Mohanty Ganj, Hosur-069345",Education,2021-07-03
0e1f00c0-2602-4b07-b36e-63e9a21ff4bf,d1ba3a66-4b99-48c1-a44e-781dad12baa3,"86, Chakraborty Nagar, Burhanpur-000881","97/502, Bakshi Nagar, Jamnagar 725528",Better Housing,2023-07-19
ad8840b3-c706-43d4-9ee0-28b5119264c9,41bcb096-44e5-4ab4-9bb7-3c3576fee3bd,"H.No. 32, Mammen Zila, Silchar-610431","22/22, Muni Nagar, Guwahati 476365",Better Housing,2023-05-09
651d90a0-ae26-4bb7-8556-79e5e76161b2,ac76b319-bdc4-4530-aa25-6457b65cfbea,"H.No. 680, Garde Chowk, Barasat-914653","29, Bedi Street, Sirsa 924951",Education,2020-03-18
f0873986-905a-422a-91d0-afccc8f74442,f3025a12-e7e8-4009-9b76-7468b3d32491,"45/47, Bakshi, Bikaner 029476","566, Joshi Circle, Bellary-209488",Better Housing,2019-11-12
03ea5c14-d1c9-4aa3-808f-3dc2fff020cc,d5ec9b32-e722-4846-855c-5cc09a9cc908,"73/123, Bali Road, Nizamabad 772371","H.No. 33, Kaur Circle, Sri Ganganagar 007944",Education,2023-11-15
545112b3-7085-471d-824c-c335c0116cc8,36918636-343e-41dc-bcc7-95079456101c,"08/249, Rege Path, Akola 371993","H.No. 66, Batta Zila, Darbhanga-560460",Education,2024-07-07
89a8f2e1-a50d-4229-94db-f684d7b0d57c,27fcd942-ecc5-42e8-99f0-14c5c1d07154,"302, Oza Path, Gangtok-249906","H.No. 756, Ramachandran Zila, Vijayanagaram 497375",Job,2023-01-19
f7b028cc-7668-43c9-aff4-62c251b049e4,c6a7b390-6e59-4b7f-9d56-a199546c022b,"02, Dada Nagar, Rajpur Sonarpur-951519","H.No. 704, Dugar Nagar, Ambala-973319",Job,2021-07-23
ed391bc5-1ca0-4dba-a031-0cf31f653f32,8ba2a025-795a-43c6-8906-b9ce6cb9e543,"970, Dua Zila, Secunderabad 225557","99, Kuruvilla Ganj, Bijapur-909774",Better Housing,2023-10-28
f24bc6ba-3f46-4930-a09f-90b9a116ccb5,02e5e26e-52bc-48ae-bf89-3f189f924975,"80/56, Chawla Path, Varanasi-876565","935, Vig Path, Tumkur-068640",Education,2020-07-11
36d85859-7e40-4397-8e0c-7b4b0638258f,f1bcd81b-2358-49cf-b3a0-7e34a37787f2,"767, Tella Marg, Bhimavaram-215470","482, Thaman Chowk, Ballia-533442",Marriage,2022-07-05
6b7988ef-4a30-4714-9934-f1ba46139fa1,eea5b68b-368f-4021-a19d-a5063347c2bb,"453, Sawhney Nagar, Agra-949555","555, Devi Nagar, Anand 501701",Job,2024-11-15
5c86570e-6811-4d60-b329-9a38f06c3aa5,425bf0f9-9106-447a-8914-2a3dc6e66c04,"29, Sharma Path, Tiruchirappalli-255020","H.No. 05, Keer Nagar, Nadiad-908493",Job,2021-11-29
3e46cee1-82a5-4add-aaca-bf21b453629a,e73a0ebc-8f53-44f4-b1ed-080da5a97db9,"25/829, Pant, Raichur 248659","H.No. 43, Sagar Path, Bhagalpur 836259",Education,2023-03-11
7c8ed0f5-ebc5-428d-8240-e6f0d1a47001,4fe2097e-9faf-4652-9ac1-e8c05a365468,"H.No. 03, Kaul Marg, Raichur 424581","12, Bassi Zila, Danapur-484823",Job,2022-01-11
521ba65e-6259-4763-bd59-1bf022a08aa6,e3850f99-82d9-4b58-adf3-215deea43183,"812, Bali Ganj, Shivpuri-152000","H.No. 79, Bail Marg, Darbhanga 154483",Job,2021-05-15
a7d4f3d1-2e2b-40d2-a677-26a613720566,9a7e1218-78d7-4159-8547-ede1e5715d21,"H.No. 98, Shere Nagar, Kochi 830558","30, Iyengar Marg, Bahraich 772000",Job,2021-06-25
6614cef9-850f-4b95-8609-9b6e05c125b0,9c68e558-0d2a-41b8-bbff-e2eed3113376,"06/307, Jhaveri Street, Karnal-479074","H.No. 041, Varkey Road, Kharagpur-183879",Education,2021-05-26
4dcc0c71-80e6-4478-974c-01d36d74f51e,1184016c-94ce-43df-8129-3f397e9e48b9,"36/692, Prashad Marg, Rajkot 706730","575, Korpal Zila, Alappuzha 105570",Job,2020-03-07
4d154042-a261-47d4-af4e-cf99f577534a,84af482d-3662-4d0c-b69f-a475ec7f573d,"H.No. 098, Kala Circle, Fatehpur-859986","094, Ghosh Marg, Srinagar 792187",Education,2024-08-08
916825f4-ea38-418e-bd9b-ad711ca4aaa8,0e7ee61c-e0c6-4b4d-806c-adab015c3313,"H.No. 779, Tak Street, Berhampur 729651","H.No. 838, Jhaveri Path, Gopalpur 066901",Job,2019-07-04
292326c8-0977-4911-9fa9-f7e8112b3c53,c44844b6-0c5f-4b3f-8448-a8a7bfa17f95,"24/014, Gokhale Path, Darbhanga 470067","H.No. 52, Bail Road, Panchkula-759547",Job,2022-04-17
d5bb0c02-f525-4393-b3ff-06d2df987cd9,0486d222-6271-4cd9-920a-56368d0f0019,"16, Gade, Karaikudi 621732","11/38, Virk Nagar, Salem 318130",Job,2024-04-19
091ccad6-75dd-4cd7-9859-1412b93735d8,7ccd9c1c-0336-4e43-bde4-584f1c0b25d7,"68/119, Borde, Panchkula 515778","H.No. 60, Vasa Zila, Ongole-893965",Education,2021-01-29
1940df7a-1fd8-422a-b8a6-956d915fad9b,ce8c27c1-8d94-477b-8912-19c383142c00,"51/65, Sridhar Road, Uluberia-065490","892, Agrawal, Silchar 518906",Education,2021-04-18
babbb335-4030-4312-9112-6d6719e6b62b,4550bc61-1279-4cec-a95a-56560d6bc072,"H.No. 653, Dey Path, Gudivada-137619","48/68, Pant Marg, Kalyan-Dombivli-312596",Job,2024-05-03
6ba9e800-2375-4005-8ce3-c04c704c770f,b30ec9db-7a03-488b-b5cd-0973fb8c01c1,"14/050, Kulkarni Street, Kozhikode 668375","67/272, Suri Chowk, North Dumdum-303188",Education,2023-12-09
a2f56ee1-f0ec-44c4-91a2-b75b6b0555b6,43c84069-eaaa-43b0-a0fa-4ca16fb2059b,"H.No. 38, Upadhyay Circle, South Dumdum-511390","39, Pandya Ganj, Munger 793953",Job,2022-04-26
0e8f5349-1c8b-43fa-b9c1-be23ae083b86,8dd7c15c-ef91-4d62-8457-2c73bfaca179,"39/54, Hayer Street, Satna 176913","47/91, Karpe Street, Dehradun 517093",Marriage,2019-04-26
8017daea-150b-4dc0-a852-c36be750bf32,cd6b12e8-d5a3-45ad-a90f-811a5ecbe6af,"578, Batra Road, Aligarh-127325","73/394, Morar Circle, Secunderabad-981907",Better Housing,2020-01-05
b84fb8a2-cf9d-4ab2-b417-45e28a95e646,43e3de05-3d4f-428f-a962-16c3ea773095,"53, Rastogi Circle, Davanagere-031927","11, Bassi Ganj, Ongole-818009",Education,2020-10-03
b2a39043-86aa-4105-8d36-a2367f6737f8,eb0bec50-6819-4554-91f7-48dc88f3e695,"98/98, Bhavsar Road, Agra-766535","H.No. 220, Chakraborty Zila, Durg-664568",Education,2019-03-30
8ccf9382-b15a-4741-a88d-0492fb0945de,d3715c7e-2b12-4621-92b2-f50aa3c8ee93,"827, Devan Nagar, Gangtok-709242","97/52, Om Circle, Bidar-330120",Job,2023-06-15
4265425a-7fe9-42a4-a95d-2dc487bfbd1e,e57ba0a9-1414-4213-a395-9d0e476aab06,"H.No. 994, Chakrabarti Ganj, Saharanpur 132953","62/607, Lala Marg, Machilipatnam-732770",Better Housing,2019-07-01
d1347929-62c7-41a6-8721-f239b83ffe6c,0a0ec2ea-edad-4d03-97c8-e3f7bc2b6e90,"33/314, Sarna Chowk, Ambarnath-774338","64/481, Singhal Zila, Yamunanagar-067151",Education,2020-04-24
3a57f5da-99a5-48d3-8d29-ebb72d1ddbb3,b83a59f8-ffbc-442a-97b9-64d9e80aad6e,"327, Kumar Road, Darbhanga-577939","99/892, Chander Street, Saharanpur-020801",Job,2022-10-23
4196eaf9-e0eb-4608-8652-7a5568180232,1e0d601a-a696-4b59-8cea-e6c58e3dae83,"24/373, D’Alia Street, Loni-154682","32, Subramaniam Zila, Dindigul 918628",Education,2023-08-30
f2c98266-6fcf-489d-9b10-0f0031f55f98,dba9d3d9-b7da-4f85-b694-24709e602a05,"99/86, Reddy Street, Jalna 212047","732, Sathe Chowk, Durgapur 412030",Better Housing,2019-06-13
b50681fd-e851-47f2-9f83-472c6a9ec256,fb399cd9-6687-43f7-82ed-1210122df911,"603, Yohannan Nagar, Tumkur-538137","86/84, Ganguly Nagar, Bhilai 137666",Marriage,2022-09-04
be356c65-cb1b-4b23-b1c7-684ef7f2a246,c0c584cc-f6f0-4600-a642-3e2e07d37d99,"H.No. 70, Narang Ganj, Bhubaneswar-576247","77/834, Dhar Path, Bhind-625046",Job,2023-10-07
480449d1-f260-4978-af7e-d56cf0eba258,2517916e-6d17-4f51-ac26-216bf9183711,"566, Bose Zila, Fatehpur-951558","H.No. 29, Sundaram, Ghaziabad 464493",Better Housing,2020-08-10
43f3bcbf-c057-41e0-984d-5501148d7663,abf98e67-925c-450a-9402-6021c4da4a16,"86, Varty Zila, Gudivada-786077","537, Ravi Street, Gandhinagar 126732",Marriage,2020-08-19
1a073084-aaf5-46be-83ce-9dd421bc3ff9,ec5fcfe3-bc90-4503-9b58-0536467d6880,"24/80, Sarma Circle, Jaipur 350668","19/85, Kibe Circle, Uluberia-567270",Job,2023-08-31
ef53f55c-c812-48a6-9760-d853b26e8827,3dfe1b76-2604-4699-8df1-608792bb24ef,"H.No. 74, Morar Nagar, Rajkot-101395","980, Palla Road, Amroha 117513",Marriage,2021-02-01
a57dd434-980e-429e-9d46-72cfb9ce57a2,2802ad00-7c25-4660-b4f9-efb8215c38a2,"H.No. 182, Grewal Path, Panipat 631672","669, Rao Marg, Begusarai 254640",Job,2021-04-20
97662667-83b6-43f5-8693-ce042d11669b,106b25dc-6593-467b-88b1-66f3378556bb,"93/87, Chaudhary Nagar, Jamnagar-448112","H.No. 47, Kaul Street, Tirunelveli-605022",Job,2022-11-09
79fc94f5-cc14-4cdd-b2ad-8a324ce78ac6,0086132b-2ff8-49c4-8bbd-82b7da25ff1d,"H.No. 822, Randhawa Path, Hospet 513638","H.No. 20, Arya Marg, Dehri 667797",Education,2020-03-06
c96ab789-5fbe-4801-a96d-553c9672f0e9,a22cb487-4631-41c0-b273-4a265b75dc91,"05/13, Mahajan Zila, Tadipatri-366225","748, Chad Road, Ulhasnagar-098617",Marriage,2019-06-16
ab161176-5d86-4bfc-bdba-a492d14aa47a,57be7f73-58c5-47b9-a807-9bf68b8b5669,"12/71, Gola, Sagar 415942","89, Maharaj Ganj, Surendranagar Dudhrej 260480",Job,2024-03-01
f821aacb-f014-48f2-a488-0aaa54438fed,7285f41e-1212-4f5c-8818-aa91e34d65f9,"H.No. 61, Cherian Marg, Pondicherry 696092","202, Sha Path, Bongaigaon 485700",Better Housing,2020-09-12
52b608ce-b4a8-4e86-97ff-f76345611608,0fd1f19f-b9e2-4e96-a34f-edb65dc6ddd0,"33/37, Buch, Bikaner-662884","28, Hegde Road, Bardhaman 795501",Marriage,2019-10-20
5b478f84-44f1-45c3-a960-82e211367eb8,7e5832c9-f458-468f-a0f3-6128c2c2905e,"H.No. 03, Choudhry Marg, Sambhal-752996","20/98, Taneja Marg, Amravati-018490",Job,2019-03-03
312edc48-4b23-40c3-ba54-f503e0169989,4d4ccbf4-e592-4d90-98ad-e8b73a76b397,"H.No. 752, Rattan Marg, Motihari-793729","93/07, Varughese, Fatehpur-207237",Job,2020-09-06
e13a74a4-bfea-4914-b364-660112b994bf,653fce67-4310-4978-87a5-3c12e405ac33,"84/836, Mistry Circle, Amravati 305650","45/62, Brar Road, Bikaner-075917",Education,2019-11-16
9349b574-93d3-4f0e-a434-3541d63c329e,adbdd3e0-0e65-48b0-923c-671f5b0229ed,"766, Gara Ganj, Bettiah-401087","H.No. 54, Madan Circle, Danapur-695159",Education,2023-06-26
76f91027-c99d-44f9-9109-17ce0873b50b,a4ce4ba3-d4be-4cfe-87f4-3858e96ac7b2,"35/65, Nagy Street, Ratlam-838696","43/16, Nath Marg, Barasat 865165",Better Housing,2022-02-13
7b52bb72-60ef-4c5f-bcf7-46ab0e38bea0,0d6521de-87e0-4ac1-83b5-f8fd81c7d270,"H.No. 03, Patel, Tirunelveli-303861","38/897, Doctor Marg, Anantapur-796186",Education,2020-11-07
5e2e6fa0-43ae-42c3-b760-f58b777020b5,cad49a1e-9773-42d7-9ce5-6fdd0b871f40,"32/801, Solanki Ganj, Begusarai-261197","H.No. 444, Dey Road, Dhanbad-706574",Job,2020-03-25
9526bec5-e06c-4b2b-ae0e-51dc27802af6,07e55c68-612e-4111-af9e-bfdb0bc5c939,"00/788, Maharaj Zila, Saharsa 865457","H.No. 055, Hegde, Ambarnath-673941",Education,2022-10-24
f0139905-41a7-4f8b-8ad0-dc2e2b71255a,aebaecdd-f2a1-4cd7-9617-9532843b3ee2,"756, Sen Marg, Haridwar 938834","08/43, Iyer Chowk, Orai-467879",Better Housing,2019-01-10
53be9930-af37-45cb-aae8-b7e0983917c4,e200b928-19f1-46db-a409-f2021e73de62,"27/449, Sachdeva Street, Kota 205817","479, Iyer Path, Anantapur-015851",Better Housing,2022-06-20
7ea0e9c4-13ba-4a06-b00b-4bf46df00101,aa2a9060-28e4-4af0-b44a-4bc8edbe02a3,"93, Aggarwal Path, Gorakhpur-305983","H.No. 685, Bhattacharyya Road, Panipat-206482",Marriage,2019-05-20
ee796a9b-feac-4dc8-bed4-4842756bcff3,84fb1c83-f349-4100-8e7e-81080423ca24,"H.No. 68, Sura Chowk, Ranchi 266651","81/058, Ramachandran Nagar, Naihati-939122",Job,2024-01-22
0c99fa79-046c-465a-801d-15317a350040,b89fc223-958d-4213-b976-f0df28f9c3b0,"490, Prasad, Anantapuram-973321","11, Konda Circle, Muzaffarnagar 963840",Marriage,2020-11-29
3d1bca0f-6f9b-45c1-a7aa-c4fc0a4d6357,be260045-a104-419f-971b-31487d36f259,"791, Wali Circle, Thanjavur 612852","84/021, Lad Marg, Madhyamgram-079617",Job,2024-05-08
bde7d21c-1be6-41e4-8803-29a820b18e31,9fcaf40e-aca1-48f2-858c-d911acecdb73,"16, Swaminathan Circle, Bidar-955277","12, Doshi Road, Chennai 755118",Job,2019-11-25
db9d803a-8ea3-45c1-996a-6ab894cc15af,16cc7ad9-e576-4a0a-a016-39314ae6890f,"15/010, Rege Path, Gandhidham 849696","77, Venkataraman Street, Mysore 906758",Marriage,2023-12-27
21ba23b3-38a2-4e16-abe2-4fe20f47dd4f,20b676c1-f624-457b-b347-c177eb345a89,"H.No. 831, Sathe Path, Mira-Bhayandar-750789","H.No. 29, Verma Nagar, Vasai-Virar-580301",Job,2019-02-21
4a7c5cad-171a-4de5-a2f1-cb7f2fdb8ff6,7fc8500f-9fdb-48d7-8596-ab0e8e93127b,"46/03, Sampath Ganj, Ajmer-869749","50, Soni Ganj, Surat 562188",Marriage,2020-02-08
9b121001-3225-41e5-8d60-fc35fd712b0c,123c58f6-03bc-46f9-ae71-8e35a742445e,"19, Sachdeva, Loni 245487","27, Chand Zila, Bharatpur 507276",Marriage,2021-03-19
8d43f297-1bc8-449b-a4da-8eb511cdb12d,d3cf820f-173b-4d8b-ae06-7c1a8531d896,"H.No. 207, Yadav Circle, Medininagar-391846","19, Contractor, Eluru-670891",Marriage,2024-02-01
58777b9a-640a-4adc-83ca-7c08bcbfb8c2,c04be7fc-31b1-45f0-984e-659f3af46c85,"53, Dugal Circle, Jalandhar-862964","H.No. 576, Borah Zila, Dewas 427063",Job,2019-05-07
fead2a8a-9a07-44fe-8309-a6bc9c3cf2c3,f6bf177e-e6d7-444c-98a6-91e8a51f3ee4,"009, Parsa Path, Machilipatnam-839464","859, Sabharwal Zila, Hapur-386039",Marriage,2024-08-05
5227d920-54a5-4644-8756-ba3d1c208807,02b30cab-9169-4f40-a372-8105a997a783,"H.No. 35, Tak Nagar, Kozhikode 850750","699, Shan Street, Tadepalligudem-076950",Marriage,2023-02-27
c646941d-8c51-4f6c-b2b1-af6825f61531,3f2a9966-0cd3-494b-9bc1-b2408ee8103b,"21, Nagy Street, Jaipur-324238","57/99, Palla Street, Ludhiana-882840",Education,2019-10-31
b60cefbd-35e0-49dd-b0ff-d0757f565e64,44d9baed-884d-4b9b-aa64-c686839ebc9e,"H.No. 61, Sastry Nagar, Rampur 427671","H.No. 399, Ganesan Road, Jodhpur-247461",Job,2022-03-31
4db80163-a69f-481c-b5c3-47598e9bfab7,3b2053ff-d948-45e2-bde8-b2b1ce4e4cb5,"27/787, Mittal Marg, Jamnagar 838942","01/83, Bobal Path, Guntur 004610",Job,2019-03-30
3ffecffc-b39c-4902-afed-bbad2b2ef104,3088fa2d-63ca-4aee-92c9-f12ecdfccb90,"H.No. 136, Arora, Kadapa-089204","H.No. 650, Sahota Marg, Nashik 149228",Job,2023-09-14
79799565-58a5-4fb0-a1c1-2557e64a617b,9263079a-ef35-4d6c-93b8-41075749ec18,"30/12, Sengupta Marg, Chapra-009164","H.No. 65, Mittal Nagar, Bulandshahr-620822",Marriage,2022-03-11
01cd768c-bed0-420e-8ea5-a93dc975970b,417a54e2-9577-4f7f-897b-765c1482defb,"H.No. 64, Bawa Road, Morena-480735","02, Bumb Nagar, Mumbai-076893",Job,2022-06-21
77f9a666-e989-4319-a660-e6af66c326fe,d7ebe644-687b-4c1b-aab7-8b66fa1af503,"38/276, Dara Path, Patna 382964","780, Bhat Street, Ballia-480226",Education,2021-01-31
f92d209b-9704-4acf-b53b-903d92861344,b1f84f34-70c3-41bc-8edb-dbf405751f41,"78/984, Pathak Circle, Dindigul-371469","H.No. 29, Ramesh Street, Hyderabad-842701",Education,2023-08-08
d0490e63-dc1d-46f8-83cd-f99044121d5a,4fd1fab1-b6db-44c2-8dfe-32f50037e577,"88/718, Sabharwal Path, Durg 355298","38/24, Desai Street, Firozabad 612174",Better Housing,2019-01-20
e2125b49-9ccd-436b-a9a8-eaf497f54847,59846180-8ec2-48a8-8da1-0c47157db7b4,"358, Subramaniam Ganj, Kavali-668117","220, Saxena Nagar, Sagar 662749",Better Housing,2020-03-15
1995ef16-f3ad-43d0-aa21-88ea31bfca9c,e76a59c6-175c-493a-a80d-ccbb9b1440c1,"H.No. 06, Sanghvi Road, Barasat 333435","370, Narayan Marg, Nangloi Jat-498473",Job,2022-09-06
927c18d4-2fd5-4d7b-9984-98a540e84adf,66eb28fd-581d-4e2a-b2f8-dd00a2624a98,"10/10, Brahmbhatt Marg, Barasat 554058","115, Sachar Chowk, Dehradun-241982",Education,2021-11-02
7bcd570b-f856-4309-a0e7-fb37521f0772,d0584c7c-f736-4266-b06d-a95db1a9b82c,"853, Kurian Road, Tiruchirappalli-504136","25/75, Dubey Circle, Guwahati 683458",Marriage,2023-01-20
28544002-68d3-44a7-9df1-920da62b14cb,d9be41a2-ece6-46af-a51d-b66fee086e0d,"44/166, Mangat, Gandhidham-969916","99, Bhalla Nagar, Eluru-025983",Job,2023-11-07
303feb00-7512-4d22-80e2-bd9934e6382c,e6527ebc-3a6a-4003-845a-325881a9e28d,"H.No. 945, Mani Circle, Amravati 794771","H.No. 584, Char Marg, Raipur-694365",Marriage,2020-03-31
14de560d-cae7-4915-8aa3-c74ba62d7160,e92a49e3-efed-476f-b3f0-aaa3526bfb01,"H.No. 615, Vohra Road, Mango 905003","11/134, Patil Circle, Siliguri-370693",Better Housing,2021-11-16
d6224f13-9573-4d8b-8a68-55282030e71e,c05bbd1b-1928-43fc-b91e-6c7898ba4d98,"48/508, Mander Marg, Jamshedpur 422857","27, Seth Path, Visakhapatnam-952500",Education,2023-06-04
5d75cf97-8555-475f-a372-431ae405f2ec,f90e34ef-b856-4fa3-ac00-d6413736f562,"H.No. 054, Ahluwalia Circle, Ratlam-729536","H.No. 936, Lal Chowk, Srikakulam-118290",Job,2020-12-28
d1612ca1-2fff-45cf-b950-5d25e0363c53,09984c71-f0f7-4359-b702-a9ce2c18a154,"12/936, Butala Circle, Jalandhar-263844","15, Dhingra Nagar, Thiruvananthapuram-592065",Marriage,2020-06-23
6e3d0470-a6d4-417d-bdbe-92dfecbfa17a,09ea9514-95e8-43a2-8497-a5c492b72f65,"H.No. 831, Mohanty Marg, Kishanganj-164347","92/81, Bhalla Zila, Muzaffarpur 923243",Job,2021-12-07
15bc3619-63f4-4ca7-8cfb-16c86069e0d2,ae4645c2-f250-46ba-ae00-1683a6631a9c,"H.No. 103, Murty Path, Amravati-063938","H.No. 331, Goswami Zila, Bhagalpur-587312",Better Housing,2020-03-28
28af60f7-cd68-423d-a183-e08137ac6e77,112000d3-6f96-407b-8e96-17d94cad6068,"66/567, Nagarajan, Moradabad-733159","791, Mall Nagar, Tumkur-600040",Job,2022-02-23
300f770b-5155-4b8d-bdf2-89903659b73a,ab29bac4-b1aa-4e2f-bc62-e92edc5cf767,"32, Bhatt Zila, Indore 626987","047, Sen Marg, Khora  550998",Better Housing,2023-11-12
d76d6723-3d27-4d06-8a10-38b80e613dec,8c038872-f488-4aaf-b3c3-c01e94b802fb,"H.No. 00, Narasimhan Nagar, Giridih-162897","H.No. 02, Sen, Patiala-263409",Better Housing,2024-11-28
b917da08-7f09-486b-aa01-0d7b01603aab,b4f6c4b8-c531-458b-8be4-585a7b65b97a,"H.No. 924, Sachdev Marg, Yamunanagar-276596","19, Chand Marg, Bongaigaon 991552",Marriage,2021-08-29
97e043c3-9428-4131-85e5-79a33cb7564b,468b3211-930e-4452-8bb9-ffb853d254f0,"09/563, Subramaniam Path, Dhule 876682","73, Venkataraman, Barasat-712456",Job,2021-12-05
b1c61630-ba48-4ff3-a001-f11f2eb6100d,0dfa507c-97ec-4d67-aba6-541996a1b011,"09/69, Mitter Marg, Haridwar-319469","53/142, Sabharwal Zila, Solapur 457434",Education,2022-05-21
a7bb50bb-6ee1-4c30-b6cc-f5cacd3b3b08,579b2d01-a57c-4c7e-9155-476aa9592b80,"79/68, Parsa Chowk, Ludhiana 708104","69/80, Srivastava Road, Lucknow 174757",Job,2019-06-18
4426c0b4-ca1c-485f-8067-2fb2897a5033,1de19fea-da43-4e83-9699-8074fc88b891,"98, Oza Nagar, Amravati-954527","37, Raval Circle, Ujjain-441562",Job,2024-05-28
cd99d40e-6308-4ad4-94d8-d7128ca00ff5,cf80066b-6ee2-4b2a-97c0-5d94d62276ac,"40, Ahuja, Baranagar 836689","H.No. 11, Kulkarni Path, Naihati 129313",Job,2024-04-24
bff26fda-49f3-48a6-b2f4-7dbb1b3bd3ab,f0c5ff6c-7d6f-4930-a86b-398ee4a39a3f,"931, Magar Road, Pondicherry 085959","871, Sani Chowk, Chandrapur-834644",Education,2021-07-18
47a48799-5aec-48a8-8152-7b5c32485cfb,0cbbbe1b-fd7a-4b91-a73e-f341ccb2b0e2,"H.No. 43, Nori, Pondicherry-634367","84/429, Bajwa Ganj, Sambhal 393969",Marriage,2023-07-09
2d02da4e-003a-4f09-af5c-ec4901a45126,30fb7e12-fa29-423a-9869-98ceb4a7bfe4,"H.No. 74, Sur Nagar, Kota 737576","19, Mani Chowk, Latur 380431",Education,2023-08-13
421cf8a9-1274-41e6-88b0-eb44185cf747,46f4efd5-ec17-4c40-a844-deab72afaa8e,"960, Batta Road, Bhagalpur-749427","02/631, Tara, Guntakal-817449",Job,2019-11-09
60e9c193-37c6-41b6-bf58-703cd33bc0e2,2b71bfc6-d966-4674-b263-a429441b8422,"H.No. 343, Raja Chowk, Karawal Nagar 685927","14, Barman Marg, Kumbakonam-719564",Better Housing,2023-02-02
d4cc49c8-e1df-4440-a36e-51b26bb1937c,9568445a-5d97-4c3e-ad23-993ef4ac776a,"56/71, Vala Circle, Sultan Pur Majra 605702","667, Parmer Marg, Erode 527993",Marriage,2020-05-09
41a6ba7c-c920-48b8-adea-627f1aed8824,a2f58ed3-18fe-4ea9-b5a0-2368bb03967e,"068, Chawla Marg, Nellore-310677","H.No. 263, Zachariah Circle, Ambattur-024655",Job,2019-05-11
a1a8a371-0d0e-48ae-b6b8-384267973204,06bb426c-2a8c-4f24-95c6-ed20dbb1f6e1,"33/36, Chanda Road, Pondicherry-055396","H.No. 863, Kunda Road, Ghaziabad 125862",Better Housing,2022-01-08
107e1a3e-57c6-41ee-8746-72efa793ec9d,1f67b3f1-9c7a-4889-9932-d31b303fefc2,"27/90, Puri Chowk, Ghaziabad-098383","345, Dass, Sri Ganganagar-086882",Job,2023-09-23
fcb61d15-2e56-4399-8740-5381f07c2092,f7c00fbc-7916-421c-8207-41c010a2798a,"10/17, Reddy Path, Jamnagar-229549","23/73, Murthy Nagar, Guna 145114",Better Housing,2024-06-09
46bb03e2-a11d-46a5-bf70-fe1b0509712e,8b36b8c5-a52a-4344-95e4-380de1be32c2,"04/93, Palan Road, Nagpur 659315","H.No. 10, Chaudhari Road, Kakinada 618172",Job,2019-04-16
cc657ae2-c264-4caf-a3b2-3842c7e09b5d,83c2180f-ffe4-4243-8e00-acdd61ee59a1,"H.No. 10, Dave, Shimoga 237683","26/26, Bhardwaj Nagar, Raurkela Industrial Township-971231",Job,2020-10-15
b1fe130c-d879-4782-840a-3d672a21407f,fe2de6cd-36d8-4e00-8a44-dfcb3447c5bb,"H.No. 02, Andra Marg, Singrauli 236971","H.No. 98, Sandal Path, Bangalore 458122",Job,2021-11-14
976ce025-3048-49c6-b4e6-e4c434fedf5f,c47a4e24-b8e1-4705-b296-44b332699430,"93/595, Oak Chowk, Eluru 101162","02/71, Buch Path, Durg 587042",Job,2021-04-09
f354eede-e80f-45b8-af1e-0ff27e2942ee,468eadd6-8b2d-4da3-a076-b6b16cfb3591,"247, Sunder Road, Bally 879752","02/254, Bahl Road, Ghaziabad-033224",Job,2023-07-08
41ed8322-b918-4081-8452-007df3b4f678,e5da9713-fc66-4c1b-a66b-c3718cddcfc7,"H.No. 37, Ahluwalia Zila, Madanapalle-418951","19/08, Krishna Circle, Dibrugarh 674600",Education,2023-06-04
5c1d4b56-c4e9-4fc6-bcc5-7c0e2d3d5041,1b9c2bd1-3334-45a5-948a-1aa5b5eda4c8,"H.No. 23, Sagar Nagar, Ambala 170202","28, Anne Circle, Sirsa 624458",Better Housing,2021-01-27
329867f2-a9c5-45fa-a470-dbcdde730257,88bacfbc-c8d2-4556-9c23-4d41f7d41db7,"70, Venkatesh Path, Aligarh-334727","H.No. 23, Chauhan Marg, Bhusawal 836742",Marriage,2019-12-18
92601b7e-f9f7-4c17-8e23-d78327e03bef,a13e8819-f8e1-4ab3-bc22-15643064aa23,"H.No. 740, Bahri Street, Anantapur 433794","H.No. 248, Rajagopal Path, Patna 837531",Job,2021-01-03
b9994e62-678e-4c4d-94f5-00c16f2d1b65,9c4ac7bc-fa39-4d5c-9e0c-ca8d2c49a501,"H.No. 916, Kannan Ganj, Ambala-186230","H.No. 264, Sarin Marg, Parbhani 653640",Marriage,2021-11-24
0619e495-c645-4421-afdf-db389233c442,6129c1a8-5590-470b-8184-6d52755b77a3,"H.No. 708, Ravel Ganj, Ludhiana-994139","526, Sengupta Zila, Madanapalle 944900",Better Housing,2019-05-05
e048f30a-19e0-46ef-aad9-caba8e0f413c,9f90b1b6-7112-46fc-a1e1-a5a574cc23bd,"49/575, Mistry Path, Satna 189847","65, Sawhney, Unnao-787161",Job,2023-05-19
9b2be2a0-9ae4-4346-b071-323b1bf7238a,8cb39a60-b459-44fe-a4c4-42f5f42799d4,"29, Sunder Nagar, Lucknow-857722","H.No. 73, Bava Street, Salem-432864",Education,2021-08-21
